,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,time_idx,is_weekend,month_sin,month_cos,dow_sin,dow_cos,store_freq,product_freq,store_product_freq,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_East,Region_North,Region_South,Region_West,Weather Condition_Cloudy,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
35051,312,60,0,86.76,10,0,79.33,0,54,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35052,231,116,0,72.71,10,0,80.14,0,131,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
35053,161,98,0,99.38,0,0,85.14,0,96,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
35054,548,58,0,92.77,5,0,78.89,0,82,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
35055,194,129,234,95.08,15,1,93.59,0,113,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35056,202,90,0,91.81,25,1,107.84,0,76,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35057,205,39,0,106.16,20,1,92.63,0,57,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35058,93,89,123,64.0,5,0,55.26,0,146,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2659,532,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
35059,570,101,520,67.6,25,1,67.34,0,141,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2659,532,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35060,324,93,0,10.9,10,0,12.7,0,126,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35061,239,134,370,25.3,10,1,22.81,0,194,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35062,427,84,0,155.4,5,0,137.41,0,106,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35063,550,248,572,62.06,15,1,67.98,0,207,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35064,87,87,123,85.43,0,0,72.78,0,129,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35065,409,114,0,40.72,10,1,46.45,0,170,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35066,837,216,931,33.15,20,1,30.27,0,210,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35067,140,140,137,120.6,0,0,140.16,0,137,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35068,106,34,0,94.49,10,0,92.96,0,55,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35069,615,169,1002,31.2,25,1,26.7,0,256,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35070,409,166,0,71.76,5,0,69.46,0,156,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35071,181,58,0,104.13,10,0,114.49,0,96,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35072,740,185,0,23.79,10,0,22.26,0,165,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35073,217,43,0,167.82,0,0,143.79,0,61,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35074,473,75,0,90.33,5,0,108.37,0,69,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35075,161,78,332,125.34,10,1,116.02,0,108,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35076,156,117,135,88.96,25,1,97.32,0,160,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35077,142,88,150,163.24,15,1,186.54,0,127,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35078,125,125,150,72.54,5,0,84.36,0,177,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2659,532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35079,318,88,243,145.24,10,1,166.27,0,139,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10640,2659,532,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35080,332,97,0,12.87,0,0,15.11,0,119,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35081,177,54,0,34.28,15,1,40.53,0,87,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35082,153,128,123,31.93,10,0,36.38,0,147,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
35083,109,109,190,7.08,25,1,7.89,0,167,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35084,303,89,0,15.25,10,0,13.65,0,94,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35085,172,105,0,44.74,25,1,49.26,0,99,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35086,434,114,0,69.3,20,1,83.79,0,114,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35087,154,127,139,71.21,0,0,84.78,0,139,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35088,357,82,0,98.61,5,0,113.07,0,123,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35089,430,60,0,56.51,10,1,55.29,0,97,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35090,414,46,0,69.9,5,0,83.74,0,70,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35091,239,78,0,142.83,0,0,172.49,0,104,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35092,469,73,0,74.97,5,0,89.23,0,116,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35093,192,30,0,134.75,10,0,160.61,0,48,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35094,532,74,0,47.99,0,0,54.13,0,85,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35095,64,64,538,35.45,20,1,39.11,0,174,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
35096,127,24,0,26.52,10,1,30.21,0,30,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
35097,129,61,0,17.77,10,1,19.54,0,67,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2660,532,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35098,122,27,0,114.51,5,0,128.45,0,37,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2659,531,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35099,121,78,103,25.57,20,1,25.46,0,90,350,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10638,2659,531,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
35100,261,134,269,75.98,10,1,88.55,0,148,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35101,90,90,144,81.66,0,0,93.84,0,170,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35102,971,180,0,71.12,10,0,67.15,0,204,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35103,338,115,0,121.1,0,0,103.69,0,114,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35104,1038,233,919,68.35,25,1,77.31,0,261,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35105,301,127,0,36.55,25,1,35.52,0,133,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
35106,1151,339,1091,32.06,20,1,37.76,0,284,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35107,106,106,182,48.71,15,1,55.21,0,178,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35108,249,131,0,101.5,0,0,111.04,0,137,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35109,265,53,0,130.18,5,0,116.56,0,79,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35110,135,74,0,167.65,5,0,160.58,0,84,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35111,467,109,0,92.05,10,0,104.35,0,169,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35112,99,99,132,33.51,15,1,30.95,0,133,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
35113,217,144,0,84.83,10,0,74.11,0,167,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35114,156,80,0,15.53,5,0,14.22,0,85,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
35115,304,181,0,36.67,25,1,41.87,0,177,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35116,98,98,135,24.46,10,0,21.96,0,135,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
35117,136,126,93,59.16,5,0,63.32,0,106,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35118,113,113,193,132.6,20,1,127.37,0,185,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2659,532,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35119,496,68,0,117.09,5,0,138.07,0,84,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2659,532,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35120,546,86,0,65.97,20,1,61.02,0,88,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35121,56,34,0,29.16,0,0,25.83,0,46,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
35122,579,116,0,97.58,0,0,113.41,0,160,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35123,196,132,0,45.27,10,0,42.57,0,138,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35124,423,248,800,108.41,20,1,114.22,0,234,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35125,198,59,0,54.03,10,1,48.8,0,56,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35126,411,86,0,27.46,10,1,23.67,0,100,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
35127,192,192,225,27.12,25,1,24.31,0,198,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35128,186,115,234,71.19,5,0,66.97,0,141,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35129,108,108,134,106.25,0,0,116.09,0,157,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35130,242,82,0,97.26,5,0,105.09,0,121,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35131,332,90,0,58.92,10,0,66.09,0,80,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35132,436,89,0,18.17,25,1,17.26,0,109,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35133,761,63,0,119.44,10,0,103.06,0,98,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35134,675,64,0,62.75,0,0,71.92,0,70,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35135,208,89,0,90.95,10,1,85.56,0,120,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35136,411,45,0,18.87,5,0,18.81,0,65,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
35137,150,70,96,27.02,5,0,29.26,0,102,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35138,662,55,0,59.23,25,1,67.33,0,66,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2659,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35139,349,81,0,138.87,0,0,121.9,0,79,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2659,532,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35140,272,79,0,12.92,25,1,11.09,0,87,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
35141,444,98,0,60.63,5,0,64.19,0,139,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35142,114,103,93,89.91,5,0,106.47,0,112,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35143,425,77,0,20.93,10,0,23.0,0,100,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35144,589,62,0,20.13,10,1,23.91,0,91,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
35145,126,82,95,32.05,25,1,30.07,0,106,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
35146,460,216,0,19.73,10,1,16.85,0,182,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35147,253,191,496,143.44,10,1,153.68,0,209,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35148,169,67,0,56.39,5,0,48.6,0,110,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35149,229,102,0,43.41,5,0,39.47,0,131,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35150,329,113,0,134.91,5,0,123.72,0,122,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35151,252,72,0,107.62,0,0,93.9,0,84,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35152,115,115,905,77.12,20,1,86.72,0,196,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35153,63,63,0,87.37,10,0,100.52,0,104,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35154,490,109,507,97.73,10,0,97.49,0,114,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35155,65,65,0,88.57,20,1,82.82,0,110,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35156,492,80,0,121.21,0,0,141.11,0,74,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35157,702,64,0,131.64,5,0,140.98,0,83,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35158,127,116,153,62.19,15,1,54.03,0,177,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2659,532,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
35159,469,97,0,71.99,5,0,61.37,0,86,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2659,532,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35160,231,88,0,8.51,25,1,7.67,0,89,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35161,105,85,0,22.07,5,0,24.42,0,142,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35162,343,67,0,133.59,10,0,116.44,0,77,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35163,302,93,0,58.45,0,0,57.5,0,108,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35164,123,66,64,58.89,10,1,62.9,0,64,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35165,295,39,0,23.28,25,1,24.61,0,52,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35166,621,137,0,25.95,20,1,22.27,0,120,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35167,137,76,86,96.11,10,1,84.36,0,82,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35168,441,144,360,116.26,10,0,123.21,0,131,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35169,446,84,0,22.37,10,0,27.02,0,85,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35170,243,74,0,57.22,0,0,60.99,0,83,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35171,123,97,129,113.76,10,0,105.49,0,108,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35172,555,83,0,17.26,25,1,19.18,0,134,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35173,174,98,150,174.68,0,0,198.12,0,86,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35174,398,70,0,94.04,0,0,105.39,0,66,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35175,83,83,0,124.98,10,1,114.55,0,107,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35176,174,153,166,110.72,10,0,99.69,0,155,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35177,204,27,0,134.07,5,0,155.16,0,39,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2660,532,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35178,150,146,133,57.23,20,1,49.43,0,135,351,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,10640,2659,532,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
